TRIAGE_BUCKET,HAS_ACTIVE_KG_FINDINGS,KG_FINDING_COUNT,RETAINED_FOR_EXTRACTION_CANDIDATE,PRESCREEN_RETAINED_FOR_EXTRACTION_CANDIDATE,SEARCH_TARGET_DOI,SEARCH_TARGET_TITLE,ACTION_CATEGORY,PRIORITY_TIER,PRIORITY_REASON,PAPER_TYPE,PUBLICATION_TYPE,SOURCE_FAMILY,CURRENT_STATE,WHY_IN_QUEUE,OLD_ARTIFACT_PROBLEM,EXACT_PDF_URLS_TO_TRY_FIRST,OTHER_CANDIDATE_URLS_REQUIRING_VALIDATION,PMCID_IF_ANY,PMC_LANDING_IF_ANY,DOI_LANDING
A_existing_kg_claims_source_artifact_problem,True,3,True,True,10.1192/j.eurpsy.2023.385,Gender differences in response and remission rates among patients receiving esketamine.,manual_exact_item_from_proceedings,P0_existing_kg_and_retained,3 active KG findings | retained_for_extraction_candidate,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/3FCF0192869CADEE48E846E7D1FC32A4/S0924933823003851a.pdf/div-class-title-gender-differences-in-response-and-remission-rates-among-patients-receiving-esketamine-div.pdf | https://europepmc.org/api/getPdf?pmcid=PMC10596366 | https://pmc.ncbi.nlm.nih.gov/articles/PMC10596366/pdf/S0924933823003851a.pdf | http://dx.doi.org/10.1192/j.eurpsy.2023.385,PMC10596366,https://pmc.ncbi.nlm.nih.gov/articles/PMC10596366/,https://doi.org/10.1192/j.eurpsy.2023.385
A_existing_kg_claims_source_artifact_problem,True,3,True,True,10.1192/j.eurpsy.2025.1396,"Dying to be Thin: The complex relationship between Eating Disorders, Epilepsy and Treatment Resistant Depression",manual_exact_item_from_proceedings,P0_existing_kg_and_retained,3 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",target_text_with_conflicting_doi | unsegmented_proceedings_container | proceedings_container,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/6BD13B77184B97FE441921737B54E9C9/S0924933825013963a.pdf/div-class-title-dying-to-be-thin-the-complex-relationship-between-eating-disorders-epilepsy-and-treatment-resistant-depression-div.pdf | https://europepmc.org/api/getPdf?pmcid=PMC12437134,PMC12437134,https://pmc.ncbi.nlm.nih.gov/articles/PMC12437134/,https://doi.org/10.1192/j.eurpsy.2025.1396
A_existing_kg_claims_source_artifact_problem,True,3,True,True,10.33425/2693-1516.1022,Psilocybin-based mushrooms and usage,manual_identity_unverified,P0_existing_kg_and_retained,3 active KG findings | retained_for_extraction_candidate,review,article,secondary_literature,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,,,https://doi.org/10.33425/2693-1516.1022
A_existing_kg_claims_source_artifact_problem,True,2,True,True,10.1007/7854_2021_298,"Effects of Setting on Psychedelic Experiences, Therapies, and Outcomes: A Rapid Scoping Review of the Literature",manual_identity_mismatch,P0_existing_kg_and_retained,2 active KG findings | retained_for_extraction_candidate,scoping_review,article,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/7854_2021_298
A_existing_kg_claims_source_artifact_problem,True,2,True,True,10.1007/s00429-023-02740-w,Cultural Differences and Information Technology Acceptance,manual_identity_mismatch,P0_existing_kg_and_retained,2 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s00429-023-02740-w
A_existing_kg_claims_source_artifact_problem,True,2,True,True,10.1007/s12031-022-02046-2,"Astrocyte Activation, but not Microglia, Is Associated with the Experimental Mouse Model of Schizophrenia Induced by Chronic Ketamine",manual_identity_mismatch,P0_existing_kg_and_retained,2 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s12031-022-02046-2
A_existing_kg_claims_source_artifact_problem,True,2,True,True,10.1007/s12035-023-03474-w,Ketamine counteracts sevoflurane-induced depressive-like behavior and synaptic plasticity impairments through the adenosine A2A receptor/ERK pathway in rats,manual_identity_mismatch,P0_existing_kg_and_retained,2 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s12035-023-03474-w
A_existing_kg_claims_source_artifact_problem,True,2,True,True,10.1007/s12640-024-00727-x,Exploring the Different Impacts of Ketamine on Neurotrophic Factors and Inflammatory Parameters in a Cecal Ligation and Puncture-Induced Sepsis Model,manual_identity_mismatch,P0_existing_kg_and_retained,2 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s12640-024-00727-x
A_existing_kg_claims_source_artifact_problem,True,2,True,True,10.1038/s41380-024-02655-w,Serotonergic psychedelic 5-MeO-DMT alters plasticity-related gene expression and generates anxiolytic effects in stressed mice,manual_identity_mismatch,P0_existing_kg_and_retained,2 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1038/s41380-024-02655-w
A_existing_kg_claims_source_artifact_problem,True,2,True,True,10.1192/j.eurpsy.2024.988,"Substance use, anxiety and depression among Tunisian college students.",manual_exact_item_from_proceedings,P0_existing_kg_and_retained,2 active KG findings | retained_for_extraction_candidate,primary,journal-article,primary,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC11861602 | https://pmc.ncbi.nlm.nih.gov/articles/PMC11861602/pdf/S092493382400988Xa.pdf | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/BF214E8365DF676588FFBFFDF29AE0AD/S092493382400988Xa.pdf/div-class-title-substance-use-anxiety-and-depression-among-tunisian-college-students-div.pdf | http://dx.doi.org/10.1192/j.eurpsy.2024.988,PMC11861602,https://pmc.ncbi.nlm.nih.gov/articles/PMC11861602/,https://doi.org/10.1192/j.eurpsy.2024.988
A_existing_kg_claims_source_artifact_problem,True,2,True,True,10.5617/jea.7047,"To the Roots: Me, My Brother, Heroin and Iboga",manual_identity_unverified,P0_existing_kg_and_retained,2 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire an independently verifiable source because the prior artifact lacked sufficient document-level identity evidence.,identity_unverified,,,,,https://doi.org/10.5617/jea.7047
A_existing_kg_claims_source_artifact_problem,True,1,True,True,10.1007/7854_2023_453,Ketamine for Major Depressive Disorder,manual_identity_mismatch,P0_existing_kg_and_retained,1 active KG findings | retained_for_extraction_candidate,review,review,secondary_literature,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/7854_2023_453
A_existing_kg_claims_source_artifact_problem,True,1,True,True,10.1007/s00213-023-06482-9,Serotonin 2C receptors are also important in head-twitch responses in male mice,manual_identity_mismatch,P0_existing_kg_and_retained,1 active KG findings | retained_for_extraction_candidate,primary,article,primary,quarantined_no_active_artifact,Acquire a replacement because the quarantined artifact belongs to a different document.,identity_mismatch,,,,,https://doi.org/10.1007/s00213-023-06482-9
A_existing_kg_claims_source_artifact_problem,True,1,True,True,10.1192/j.eurpsy.2025.1211,From NMDA Receptor Antagonism to Cerebrovascular Effects: The Dual Facets of Nitrous Oxide in Bipolar Depression.,manual_exact_item_from_proceedings,P0_existing_kg_and_retained,1 active KG findings | retained_for_extraction_candidate,review,journal-article,secondary_literature,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12438875 | https://www.cambridge.org/core/services/aop-cambridge-core/content/view/6586BC9A1580FB56C17AAC28685CB4E4/S0924933825012118a.pdf/div-class-title-from-nmda-receptor-antagonism-to-cerebrovascular-effects-the-dual-facets-of-nitrous-oxide-in-bipolar-depression-div.pdf | https://doi.org/10.1192/j.eurpsy.2025.1211,PMC12438875,https://pmc.ncbi.nlm.nih.gov/articles/PMC12438875/,https://doi.org/10.1192/j.eurpsy.2025.1211
A_existing_kg_claims_source_artifact_problem,True,6,False,False,10.1093/ijnp/pyaf052.372,564. TOWARD AN UNDERSTANDING OF THE THERAPEUTICALLY RELEVANT MECHANISMS OF PSILOCYBIN FOR ANOREXIA NERVOSA.,manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,6 active KG findings | flag_in_curated_claims | flag_in_claim_stubs,journal-article,journal-article,unknown,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12359394 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/7c/cf/pyaf052.372.PMC12359394.pdf | https://doi.org/10.1093/ijnp/pyaf052.372,PMC12359394,https://pmc.ncbi.nlm.nih.gov/articles/PMC12359394/,https://doi.org/10.1093/ijnp/pyaf052.372
A_existing_kg_claims_source_artifact_problem,True,4,False,False,10.1093/ijnp/pyaf052.159,670. CAN WE RE-MEDICALISE THE PSYCHEDELIC EXPERIENCE?,manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,4 active KG findings | flag_in_curated_claims | flag_in_claim_stubs,journal-article,journal-article,unknown,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12359547 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/78/03/pyaf052.159.PMC12359547.pdf | https://doi.org/10.1093/ijnp/pyaf052.159,PMC12359547,https://pmc.ncbi.nlm.nih.gov/articles/PMC12359547/,https://doi.org/10.1093/ijnp/pyaf052.159
A_existing_kg_claims_source_artifact_problem,True,2,False,False,10.1093/ijnp/pyaf052.368,551. PSYCHEDELICS AND OCD: TRANSLATIONAL APPROACHES.,manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,2 active KG findings | flag_in_curated_claims | flag_in_claim_stubs,journal-article,journal-article,unknown,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12359607 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/e4/9e/pyaf052.368.PMC12359607.pdf | https://doi.org/10.1093/ijnp/pyaf052.368,PMC12359607,https://pmc.ncbi.nlm.nih.gov/articles/PMC12359607/,https://doi.org/10.1093/ijnp/pyaf052.368
A_existing_kg_claims_source_artifact_problem,True,13,False,False,10.1093/ijnp/pyaf052.202,247. DOES EXCITATORY/INHIBITORY BALANCE PREDICT KETAMINE RESPONSE IN TREATMENT-RESISTANT DEPRESSION? A DOUBLE-BLIND RANDOMIZED CONTROLLED TRIAL WITH 1H-MRS,manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,13 active KG findings | flag_in_curated_claims,journal-article,journal-article,unknown,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12359718 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/a0/9b/pyaf052.202.PMC12359718.pdf | https://doi.org/10.1093/ijnp/pyaf052.202,PMC12359718,https://pmc.ncbi.nlm.nih.gov/articles/PMC12359718/,https://doi.org/10.1093/ijnp/pyaf052.202
A_existing_kg_claims_source_artifact_problem,True,11,False,False,10.1093/ijnp/pyaf052.397,655. EXPANDING ACCESS TO KETAMINE THROUGH REFORMULATION,manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,11 active KG findings | flag_in_curated_claims,journal-article,journal-article,unknown,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12359477 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/50/a9/pyaf052.397.PMC12359477.pdf | https://doi.org/10.1093/ijnp/pyaf052.397,PMC12359477,https://pmc.ncbi.nlm.nih.gov/articles/PMC12359477/,https://doi.org/10.1093/ijnp/pyaf052.397
A_existing_kg_claims_source_artifact_problem,True,10,False,False,10.1093/ijnp/pyaf052.026,229. PSILOCYBIN WITH PSYCHOTHERAPEUTIC SUPPORT FOR TREATMENT-RESISTANT DEPRESSION: A PILOT CLINICAL TRIAL.,manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,10 active KG findings | flag_in_curated_claims,journal-article,journal-article,unknown,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12359778 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/38/d0/pyaf052.026.PMC12359778.pdf | https://doi.org/10.1093/ijnp/pyaf052.026,PMC12359778,https://pmc.ncbi.nlm.nih.gov/articles/PMC12359778/,https://doi.org/10.1093/ijnp/pyaf052.026
A_existing_kg_claims_source_artifact_problem,True,7,False,False,10.1093/ijnp/pyaf052.154,620. IDENTIFICATION OF BLOOD BIOMARKERS OF PSILOCYBIN-ASSISTED THERAPY TREATMENT RESPONSE FOR GENERALISED ANXIETY DISORDER.,manual_exact_item_from_proceedings,P1_existing_kg_or_curated_signal,7 active KG findings | flag_in_curated_claims,journal-article,journal-article,unknown,quarantined_no_active_artifact,"Retain the search record, but acquire an item-specific PDF/JATS record or slice the exact DOI/title item from the proceedings container.",unsegmented_proceedings_container | proceedings_container,,https://europepmc.org/api/getPdf?pmcid=PMC12359512 | https://ftp.ncbi.nlm.nih.gov/pub/pmc/oa_pdf/68/92/pyaf052.154.PMC12359512.pdf | https://doi.org/10.1093/ijnp/pyaf052.154,PMC12359512,https://pmc.ncbi.nlm.nih.gov/articles/PMC12359512/,https://doi.org/10.1093/ijnp/pyaf052.154
