dataset,row_index,study_doi,study_title,study_year,has_abstract,pdf_download_status,deterministic_prescreen_action,deterministic_prescreen_reason,retained_for_llm,candidate_context_count,heuristic_relevance,heuristic_screening_status,heuristic_matched_context_count
disorder,8701,10.1093/oxfordjournals.schbul.a033326,Using an Animal Model of Deficient Sensorimotor Gating to Study the Pathophysiology and New Treatments of Schizophrenia,1998,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,8725,10.1093/pubmed/fds006,Patterns of alcohol use and multiple risk behaviour by gender during early and late adolescence: the ALSPAC cohort,2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,8727,10.1093/qjmed/91.7.493,Treatment of compulsive behaviour in eating disorders with intermittent ketamine infusions,1998,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,8740,10.1093/schbul/16.1.31,Prevalence of Substance Abuse in Schizophrenia: Demographic and Clinical Correlates,1990,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,8743,10.1093/schbul/9.1.73,"Dreams, Hallucinogenic Drug States, and Schizophrenia: A Psychological and Biological Comparison",1983,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,8754,10.1093/schbul/sbs061,The Characteristic Features of Auditory Verbal Hallucinations in Clinical and Nonclinical Groups: State-of-the-Art Overview and Future Directions,2012,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,8782,10.1093/texcom/tgac041,Fetal blockade of nicotinic acetylcholine transmission causes autism-like impairment of biological motion preference in the neonatal chick,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,8784,10.1093/toxsci/57.1.95,A Dose-Response Study of Ibogaine-Induced Neuropathology in the Rat Cerebellum,2000,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,8786,10.1096/fj.201700713r,Vitamin D regulation of GDNF/Ret signaling in dopaminergic neurons,2017,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,8804,10.1097/00001756-200106130-00008,Effect of ketamine on spinal cord nociceptive transmission in normal and monoarthritic rats,2001,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,8813,10.1097/01.alc.0000121651.75952.39,Sleep Problems in Early Childhood and Early Onset of Alcohol and Other Drug Use in Adolescence,2004,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
disorder,8981,10.1097/aco.0000000000000998,Perinatal depression,2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,8982,10.1097/aco.0000000000001176,Anesthesia and the neurobiology of fear and posttraumatic stress disorder,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,8993,10.1097/ajp.0000000000000918,Intranasal Ketamine for Acute Pain,2021,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,8995,10.1097/aln.0000000000000285,"(R,S)-Ketamine Metabolites (R,S)-norketamine and (2S,6S)-hydroxynorketamine Increase the Mammalian Target of Rapamycin Function",2014,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9000,10.1097/aln.0b013e3181b437b1,S(+)-ketamine Effect on Experimental Pain and Cardiac Output,2009,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9006,10.1097/aln.0b013e31821bdb9b,Nonselective and NR2B-selective N -methyl-d-aspartic Acid Receptor Antagonists Produce Antinociception and Long-term Relief of Allodynia in Acute and Neuropathic Pain,2011,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9008,10.1097/aln.0b013e31822f16ae,A Single Subanesthetic Dose of Ketamine Relieves Depression-like Behaviors Induced by Neuropathic Pain in Rats,2011,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9014,10.1097/bsd.0000000000001758,Anesthesia and Pain Management for Scoliosis Surgery,2025,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; dataset entity terms present.,False,0,,,
disorder,9020,10.1097/ec9.0000000000000139,Advances in the management of posttraumatic stress disorder after critical illness: a narrative review,2024,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9022,10.1097/eja.0000000000001134,The effectiveness of a low-dose esketamine versus an alfentanil adjunct to propofol sedation during endoscopic retrograde cholangiopancreatography,2019,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9024,10.1097/fbp.0b013e3282f62c76,"Developmental effects of 3,4-methylenedioxymethamphetamine: a review",2008,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9050,10.1097/jcp.0000000000001396,Effects of Ayahuasca on the Recognition of Facial Expressions of Emotions in Naive Healthy Volunteers,2021,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9051,10.1097/jcp.0000000000001595,"Effects of Selective Serotonin Reuptake Inhibitor Use on 3,4-Methylenedioxymethamphetamine–Assisted Therapy for Posttraumatic Stress Disorder",2022,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9053,10.1097/jom.0000000000003665,Barriers and Access to Care for Firefighters with Post-Traumatic Stress Disorder Seeking Ketamine Assisted Therapy: a qualitative study,2026,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9054,10.1097/jtn.0000000000000250,Exploring Opioid-Sparing Multimodal Analgesia Options in Trauma: A Nursing Perspective,2016,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9066,10.1097/md.0000000000032010,"Effects of esketamine on analgesia and postpartum depression after cesarean section: A randomized, double-blinded controlled trial",2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9068,10.1097/md.0000000000048570,A comprehensive review of the clinical progress of esketamine: From anesthesia to antidepressant therapy,2026,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9073,10.1097/njh.0000000000001113,A Rapid Review of Psychedelic-Assisted Therapy in the Context of Palliative Care,2025,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9078,10.1097/yco.0000000000001036,Longstanding eating disorders: insights and innovations in severe and enduring illness,2025,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9084,10.1097/yic.0000000000000409,Repeated subcutaneous racemic ketamine in treatment-resistant depression: case series,2022,True,no_pdf_url,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9097,10.1101/2020.05.01.072314,Serotonergic psychedelic drugs LSD and psilocybin reduce the hierarchical differentiation of unimodal and transmodal cortex,2020,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9107,10.1101/2021.02.01.429102,Cannabinoids is a “No-Go” While a Cancer Patient is on Immunotherapy; but is It Safe to Use Psychedelics During Cancer Immunotherapy?,2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9112,10.1101/2021.04.30.21256273,"Dose-Related Effects of Ketamine for Antidepressant-Resistant Symptoms of Posttraumatic Stress Disorder in Veterans and Active Duty Military: A Double-blind, Randomized, Placebo-Controlled Multi-Center Clinical Trial",2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9115,10.1101/2021.08.12.456143,"Reconstitution of monoterpene indole alkaloid biosynthesis in genome engineered
                  <i>Nicotiana benthamiana</i>",2021,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,9116,10.1101/2021.11.22.21266718,Bibliometric Analysis of Academic Journal Articles Reporting Results of Psychedelic Clinical Studies,2021,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9117,10.1101/2022.01.14.22269304,The SENSOR System: Using Standardized Data Entry and Dashboards for Review of Scientific Studies Using the Clinical Applications of Psychedelics as an Illustration,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9118,10.1101/2022.02.13.480302,Increased low-frequency brain responses to music after psilocybin therapy for depression,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9119,10.1101/2022.02.14.480365,Neurovascular Uncoupling: Multimodal Imaging Delineates the Acute Effects of MDMA,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9121,10.1101/2022.05.25.22275473,Evidence for altered neural activity patterns after MDMA-assisted therapy in adults with chronic and severe post-traumatic stress disorder: a pilot study,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9122,10.1101/2022.06.29.498015,"Synapses, predictions, and prediction errors: a neocortical computational study of MDD using the temporal memory algorithm of HTM",2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9124,10.1101/2022.07.13.498401,Effect of psilocybin on marble-burying in ICR mice: Role of 5-HT1A receptors and implications for the treatment of obsessive-compulsive disorder,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
disorder,9125,10.1101/2022.09.03.506477,Structures and membrane interactions of native serotonin transporter in complexes with psychostimulants,2022,True,skipped,exclude_obvious_irrelevant,No in-scope psychedelic/ketamine/entactogen/dissociative compound or intervention term appears in the title/abstract; no dataset entity terms found.,False,0,,,
disorder,9126,10.1101/2022.09.06.22279626,Effective connectivity of emotion and cognition under psilocybin,2022,True,skipped,escalate,in-scope compound/intervention term appears in title or abstract,True,0,,,
