claim_type,compound,disorder,raw_entity_label,entity_role,clinical_context_condition,graph_entity_label,graph_entity_type,graph_include_candidate,graph_exclusion_reason,outcome_type,outcome_domain,result_direction,outcome_measure,outcome_measure_normalized,population,system,study_doi,openalex_id,study_title,authors,study_year,study_journal,publication_type,trial_registry_ids,publication_date,journal_issn,journal_eissn,publisher,mesh_terms,keywords,funders,grant_ids,related_dois,publication_relations,is_retracted,has_correction,language,semantic_scholar_id,paper_type,evidence_level,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,access_level,source_access_level,evidence_location,evidence_locator,study_design,sample_size_total,comparator,intervention_or_exposure,dose,route,session_count_or_duration,timepoint,effect_size,p_value,confidence_interval,adverse_events,supporting_quote,funding,conflicts_of_interest,risk_of_bias_summary,notes
compound_disorder,psychedelic compounds,substance abuse disorders,substance abuse disorders,therapeutic_indication,,substance abuse disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.3389/fphar.2023.1240295,,Bedside to bench: the outlook for psychedelic research,Victor P. Acero; Emily S. Cribas; Kevin D. Browne; Olivia Rivellini; Justin C. Burrell; John C. O’Donnell; Suradip Das; D. Kacy Cullen,2023,Frontiers in Pharmacology,journal-article,,2023-10-02,1663-9812,,Frontiers Media SA,,DMT | MDMA | ayahuasca | ketamine | mechanism of action (MOA) | psilocybin | psychedelics | salvinorin,RRD VA | NINDS NIH HHS | NIDCR NIH HHS,IK2 RX003376 | R01 NS117757 | T90 DE030854,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,full_text_seen,abstract,C001,review,,,,,,,,,,,,"There has recently been a resurgence of interest in psychedelic compounds based on studies demonstrating their potential therapeutic applications in treating post-traumatic stress disorder, substance abuse disorders, and treatment-resistant depression.",RRD VA | NINDS NIH HHS | NIDCR NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psychedelic compounds,treatment-resistant depression,treatment-resistant depression,therapeutic_indication,,treatment-resistant depression,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.3389/fphar.2023.1240295,,Bedside to bench: the outlook for psychedelic research,Victor P. Acero; Emily S. Cribas; Kevin D. Browne; Olivia Rivellini; Justin C. Burrell; John C. O’Donnell; Suradip Das; D. Kacy Cullen,2023,Frontiers in Pharmacology,journal-article,,2023-10-02,1663-9812,,Frontiers Media SA,,DMT | MDMA | ayahuasca | ketamine | mechanism of action (MOA) | psilocybin | psychedelics | salvinorin,RRD VA | NINDS NIH HHS | NIDCR NIH HHS,IK2 RX003376 | R01 NS117757 | T90 DE030854,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,full_text_seen,abstract,C001,review,,,,,,,,,,,,"There has recently been a resurgence of interest in psychedelic compounds based on studies demonstrating their potential therapeutic applications in treating post-traumatic stress disorder, substance abuse disorders, and treatment-resistant depression.",RRD VA | NINDS NIH HHS | NIDCR NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psychedelics,brain injury,brain injury,therapeutic_indication,,brain injury,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.3389/fphar.2023.1240295,,Bedside to bench: the outlook for psychedelic research,Victor P. Acero; Emily S. Cribas; Kevin D. Browne; Olivia Rivellini; Justin C. Burrell; John C. O’Donnell; Suradip Das; D. Kacy Cullen,2023,Frontiers in Pharmacology,journal-article,,2023-10-02,1663-9812,,Frontiers Media SA,,DMT | MDMA | ayahuasca | ketamine | mechanism of action (MOA) | psilocybin | psychedelics | salvinorin,RRD VA | NINDS NIH HHS | NIDCR NIH HHS,IK2 RX003376 | R01 NS117757 | T90 DE030854,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,full_text_seen,abstract,C001,review,,,,,,,,,,,,"We also provide an overview of the literature supporting the potential utility of psychedelics for the treatment of brain injury (e.g., stroke and traumatic brain injury), neurodegenerative diseases (e.g., Parkinson's and Alzheimer's diseases), and gut-brain axis dysfunction associated with psychiatric disorders (e.g., generalized anxiety disorder and major depressive disorder).",RRD VA | NINDS NIH HHS | NIDCR NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psychedelics,neurodegenerative diseases,neurodegenerative diseases,therapeutic_indication,,neurodegenerative diseases,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.3389/fphar.2023.1240295,,Bedside to bench: the outlook for psychedelic research,Victor P. Acero; Emily S. Cribas; Kevin D. Browne; Olivia Rivellini; Justin C. Burrell; John C. O’Donnell; Suradip Das; D. Kacy Cullen,2023,Frontiers in Pharmacology,journal-article,,2023-10-02,1663-9812,,Frontiers Media SA,,DMT | MDMA | ayahuasca | ketamine | mechanism of action (MOA) | psilocybin | psychedelics | salvinorin,RRD VA | NINDS NIH HHS | NIDCR NIH HHS,IK2 RX003376 | R01 NS117757 | T90 DE030854,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,full_text_seen,abstract,C001,review,,,,,,,,,,,,"We also provide an overview of the literature supporting the potential utility of psychedelics for the treatment of brain injury (e.g., stroke and traumatic brain injury), neurodegenerative diseases (e.g., Parkinson's and Alzheimer's diseases), and gut-brain axis dysfunction associated with psychiatric disorders (e.g., generalized anxiety disorder and major depressive disorder).",RRD VA | NINDS NIH HHS | NIDCR NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psychedelics,gut-brain axis dysfunction associated with psychiatric disorders,gut-brain axis dysfunction associated with psychiatric disorders,therapeutic_indication,,gut-brain axis dysfunction associated with psychiatric disorders,indication,True,,secondary literature coverage,,unclear,,,,unknown,10.3389/fphar.2023.1240295,,Bedside to bench: the outlook for psychedelic research,Victor P. Acero; Emily S. Cribas; Kevin D. Browne; Olivia Rivellini; Justin C. Burrell; John C. O’Donnell; Suradip Das; D. Kacy Cullen,2023,Frontiers in Pharmacology,journal-article,,2023-10-02,1663-9812,,Frontiers Media SA,,DMT | MDMA | ayahuasca | ketamine | mechanism of action (MOA) | psilocybin | psychedelics | salvinorin,RRD VA | NINDS NIH HHS | NIDCR NIH HHS,IK2 RX003376 | R01 NS117757 | T90 DE030854,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,secondary_summary,full_text_seen,abstract,C001,review,,,,,,,,,,,,"We also provide an overview of the literature supporting the potential utility of psychedelics for the treatment of brain injury (e.g., stroke and traumatic brain injury), neurodegenerative diseases (e.g., Parkinson's and Alzheimer's diseases), and gut-brain axis dysfunction associated with psychiatric disorders (e.g., generalized anxiety disorder and major depressive disorder).",RRD VA | NINDS NIH HHS | NIDCR NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,MDMA,post-traumatic stress disorder (PTSD),post-traumatic stress disorder (PTSD),therapeutic_indication,,post-traumatic stress disorder (PTSD),indication,True,,secondary literature coverage,,unclear,,,,unknown,10.3389/fphar.2023.1240295,,Bedside to bench: the outlook for psychedelic research,Victor P. Acero; Emily S. Cribas; Kevin D. Browne; Olivia Rivellini; Justin C. Burrell; John C. O’Donnell; Suradip Das; D. Kacy Cullen,2023,Frontiers in Pharmacology,journal-article,,2023-10-02,1663-9812,,Frontiers Media SA,,DMT | MDMA | ayahuasca | ketamine | mechanism of action (MOA) | psilocybin | psychedelics | salvinorin,RRD VA | NINDS NIH HHS | NIDCR NIH HHS,IK2 RX003376 | R01 NS117757 | T90 DE030854,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C002,review,,,,,,,,,,,,"Of note, 3,4-Methyl enedioxymethamphetamine (MDMA) in MDMAassisted psychotherapy for the treatment of moderate-to-severe PTSD was found to cause symptom remission or reduction that persisted for up to 3.5 years after therapy (Mithoefer et al., 2013) .",RRD VA | NINDS NIH HHS | NIDCR NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psilocybin,Substance use disorders (SUD),Substance use disorders (SUD),therapeutic_indication,,Substance use disorders (SUD),indication,True,,secondary literature coverage,,unclear,,,,unknown,10.3389/fphar.2023.1240295,,Bedside to bench: the outlook for psychedelic research,Victor P. Acero; Emily S. Cribas; Kevin D. Browne; Olivia Rivellini; Justin C. Burrell; John C. O’Donnell; Suradip Das; D. Kacy Cullen,2023,Frontiers in Pharmacology,journal-article,,2023-10-02,1663-9812,,Frontiers Media SA,,DMT | MDMA | ayahuasca | ketamine | mechanism of action (MOA) | psilocybin | psychedelics | salvinorin,RRD VA | NINDS NIH HHS | NIDCR NIH HHS,IK2 RX003376 | R01 NS117757 | T90 DE030854,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C007,review,,,,,,,,,,,,"Psychedelics like psilocybin, ibogaine, ayahuasca, and ketamine have been shown to facilitate abstinence from nicotine, opioids, alcohol, and cocaine respectively, as well as facilitate overall positive effects on anxiety, mood, and depression as well (Re et al., 2016; Brown and Alper, 2018; Jones et al., 2018; Noorani et al., 2018) .",RRD VA | NINDS NIH HHS | NIDCR NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ibogaine,Substance use disorders (SUD),Substance use disorders (SUD),therapeutic_indication,,Substance use disorders (SUD),indication,True,,secondary literature coverage,,unclear,,,,unknown,10.3389/fphar.2023.1240295,,Bedside to bench: the outlook for psychedelic research,Victor P. Acero; Emily S. Cribas; Kevin D. Browne; Olivia Rivellini; Justin C. Burrell; John C. O’Donnell; Suradip Das; D. Kacy Cullen,2023,Frontiers in Pharmacology,journal-article,,2023-10-02,1663-9812,,Frontiers Media SA,,DMT | MDMA | ayahuasca | ketamine | mechanism of action (MOA) | psilocybin | psychedelics | salvinorin,RRD VA | NINDS NIH HHS | NIDCR NIH HHS,IK2 RX003376 | R01 NS117757 | T90 DE030854,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C007,review,,,,,,,,,,,,"Psychedelics like psilocybin, ibogaine, ayahuasca, and ketamine have been shown to facilitate abstinence from nicotine, opioids, alcohol, and cocaine respectively, as well as facilitate overall positive effects on anxiety, mood, and depression as well (Re et al., 2016; Brown and Alper, 2018; Jones et al., 2018; Noorani et al., 2018) .",RRD VA | NINDS NIH HHS | NIDCR NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ayahuasca,Substance use disorders (SUD),Substance use disorders (SUD),therapeutic_indication,,Substance use disorders (SUD),indication,True,,secondary literature coverage,,unclear,,,,unknown,10.3389/fphar.2023.1240295,,Bedside to bench: the outlook for psychedelic research,Victor P. Acero; Emily S. Cribas; Kevin D. Browne; Olivia Rivellini; Justin C. Burrell; John C. O’Donnell; Suradip Das; D. Kacy Cullen,2023,Frontiers in Pharmacology,journal-article,,2023-10-02,1663-9812,,Frontiers Media SA,,DMT | MDMA | ayahuasca | ketamine | mechanism of action (MOA) | psilocybin | psychedelics | salvinorin,RRD VA | NINDS NIH HHS | NIDCR NIH HHS,IK2 RX003376 | R01 NS117757 | T90 DE030854,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C007,review,,,,,,,,,,,,"Psychedelics like psilocybin, ibogaine, ayahuasca, and ketamine have been shown to facilitate abstinence from nicotine, opioids, alcohol, and cocaine respectively, as well as facilitate overall positive effects on anxiety, mood, and depression as well (Re et al., 2016; Brown and Alper, 2018; Jones et al., 2018; Noorani et al., 2018) .",RRD VA | NINDS NIH HHS | NIDCR NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,ketamine,Substance use disorders (SUD),Substance use disorders (SUD),therapeutic_indication,,Substance use disorders (SUD),indication,True,,secondary literature coverage,,unclear,,,,unknown,10.3389/fphar.2023.1240295,,Bedside to bench: the outlook for psychedelic research,Victor P. Acero; Emily S. Cribas; Kevin D. Browne; Olivia Rivellini; Justin C. Burrell; John C. O’Donnell; Suradip Das; D. Kacy Cullen,2023,Frontiers in Pharmacology,journal-article,,2023-10-02,1663-9812,,Frontiers Media SA,,DMT | MDMA | ayahuasca | ketamine | mechanism of action (MOA) | psilocybin | psychedelics | salvinorin,RRD VA | NINDS NIH HHS | NIDCR NIH HHS,IK2 RX003376 | R01 NS117757 | T90 DE030854,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C007,review,,,,,,,,,,,,"Psychedelics like psilocybin, ibogaine, ayahuasca, and ketamine have been shown to facilitate abstinence from nicotine, opioids, alcohol, and cocaine respectively, as well as facilitate overall positive effects on anxiety, mood, and depression as well (Re et al., 2016; Brown and Alper, 2018; Jones et al., 2018; Noorani et al., 2018) .",RRD VA | NINDS NIH HHS | NIDCR NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
compound_disorder,psilocybin,Major depressive disorder (MDD),Major depressive disorder (MDD),therapeutic_indication,,Major depressive disorder (MDD),indication,True,,secondary literature coverage,,unclear,,,,unknown,10.3389/fphar.2023.1240295,,Bedside to bench: the outlook for psychedelic research,Victor P. Acero; Emily S. Cribas; Kevin D. Browne; Olivia Rivellini; Justin C. Burrell; John C. O’Donnell; Suradip Das; D. Kacy Cullen,2023,Frontiers in Pharmacology,journal-article,,2023-10-02,1663-9812,,Frontiers Media SA,,DMT | MDMA | ayahuasca | ketamine | mechanism of action (MOA) | psilocybin | psychedelics | salvinorin,RRD VA | NINDS NIH HHS | NIDCR NIH HHS,IK2 RX003376 | R01 NS117757 | T90 DE030854,,,,,eng,,review,low,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,secondary_summary,full_text_seen,text,C008,review,,,,,,,,,,,,"Clinical trials, as well as animal studies, have demonstrated multiple psychedelics, e.g., psilocybin and DMT, have fast-acting and long-lasting anti-depressant properties (Johnson et al., 2011; Robson et al., 2012; Palhano-Fontes et al., 2019) .",RRD VA | NINDS NIH HHS | NIDCR NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence"
