normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,outcome_type,outcome_domain,result_direction,outcome_measure,outcome_measure_normalized,population,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,publication_date,journal_issn,journal_eissn,publisher,evidence_level,compound_match_type,entity_match_type,compound_registry_status,entity_registry_status,compound_ids,entity_ids,language,mesh_terms,keywords,trial_registry_ids,funders,grant_ids,publication_relations,has_correction,related_dois,semantic_scholar_id
normalized,compound and graph entity matched local registry,Ketamine,,Depression,Ketamine,Depression,Ketamine,,Depression,Depression,Depression,therapeutic_indication,Depression,indication,True,10.3389/fnins.2025.1656588,"Decoding pain’s neural rhythm: Gamma oscillation mechanisms, therapeutic modulation, and translational challenges in pain management",compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Chen Zhang; Chen Zhang; Lanze Xiao; Min Xiao; Xu Zhang; Chengpeng Zhang; Chengpeng Zhang; Bangjiang Fang; Hongwu Tao,2025,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Ketamine is currently used as a treatment for depression (Zanos and Gould, 2018) , where pain constitutes a common comorbidity (Sheng et al., 2017) .",secondary_summary,full_text_seen,text,C009,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Neuroscience,journal-article,2025-09-18,1662-453X,1662-4548,Frontiers Media SA,low,label,label,needs_external_id_lookup,broad_category_needs_external_id_lookup,{},{},eng,,cerebral cortex | gamma oscillations | neural oscillation | pain | therapeutic modulation,,,,,,,
normalized,compound and graph entity matched local registry,Kratom,,Pain,Kratom,Pain,Mitragyna speciosa (Kratom),,Pain,Pain,Pain,therapeutic_indication,Pain,indication,True,10.3389/fnins.2025.1656588,"Decoding pain’s neural rhythm: Gamma oscillation mechanisms, therapeutic modulation, and translational challenges in pain management",compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Chen Zhang; Chen Zhang; Lanze Xiao; Min Xiao; Xu Zhang; Chengpeng Zhang; Chengpeng Zhang; Bangjiang Fang; Hongwu Tao,2025,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Mitragyna speciosa (Kratom), employed as a traditional remedy for alleviating depression and pain, has gained increasing popularity in Europe and North America. Buckhalter's experimental evaluation of kratom's effects on neuronal oscillations and analgesia revealed that both high and low doses produced analgesic effects.",secondary_summary,full_text_seen,text,C009,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Neuroscience,journal-article,2025-09-18,1662-453X,1662-4548,Frontiers Media SA,low,alias,label,mixture_needs_component_mapping,broad_category_needs_external_id_lookup,{},{},eng,,cerebral cortex | gamma oscillations | neural oscillation | pain | therapeutic modulation,,,,,,,
normalized,compound and graph entity matched local registry,Kratom,,Depression,Kratom,Depression,Mitragyna speciosa (Kratom),,Depression,Depression,Depression,therapeutic_indication,Depression,indication,True,10.3389/fnins.2025.1656588,"Decoding pain’s neural rhythm: Gamma oscillation mechanisms, therapeutic modulation, and translational challenges in pain management",compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Chen Zhang; Chen Zhang; Lanze Xiao; Min Xiao; Xu Zhang; Chengpeng Zhang; Chengpeng Zhang; Bangjiang Fang; Hongwu Tao,2025,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Mitragyna speciosa (Kratom), employed as a traditional remedy for alleviating depression and pain, has gained increasing popularity in Europe and North America.",secondary_summary,full_text_seen,text,C009,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Neuroscience,journal-article,2025-09-18,1662-453X,1662-4548,Frontiers Media SA,low,alias,label,mixture_needs_component_mapping,broad_category_needs_external_id_lookup,{},{},eng,,cerebral cortex | gamma oscillations | neural oscillation | pain | therapeutic modulation,,,,,,,
normalized,compound and graph entity matched local registry,Ketamine,,Mood disorders,Ketamine,Mood disorders,ketamine,,mood disorders,mood disorders,mood disorders,therapeutic_indication,Mood disorders,indication,True,10.3389/fnut.2025.1616859,Appetite measures as correlates of clinical response in mood disorders treated with ketamine: systematic review,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Jakub Słupski; Agnieszka Mechlińska; Adam Włodarczyk; Aleksander Kwaśny; Joanna Szarmach; Anita Słupska; Wieslaw Jerzy Cubała,2025,systematic_review,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,This paper aims to conduct a systematic review focusing on the complex interplay between ketamine treatment and appetite.,secondary_summary,full_text_seen,abstract,Abstract,systematic review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Nutrition,journal-article,2025-08-21,2296-861X,,Frontiers Media SA,low,label,label,needs_external_id_lookup,broad_category_needs_external_id_lookup,{},{},eng,,TRD | antidepressants | appetite | depression | ketamine | mood disorders,"CRD42024510640, CRD42024588790",,,ErratumIn PMID:41070014 Front Nutr. 2025 Sep 24;12:1699569. doi: 10.3389/fnut.2025.1699569.,true,10.3389/fnut.2025.1699569,
normalized,compound and graph entity matched local registry,S-ketamine,,Mood disorders,S-ketamine,Mood disorders,esketamine,,mood disorders,mood disorders,mood disorders,therapeutic_indication,Mood disorders,indication,True,10.3389/fnut.2025.1616859,Appetite measures as correlates of clinical response in mood disorders treated with ketamine: systematic review,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Jakub Słupski; Agnieszka Mechlińska; Adam Włodarczyk; Aleksander Kwaśny; Joanna Szarmach; Anita Słupska; Wieslaw Jerzy Cubała,2025,systematic_review,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,Two studies reported significant improvement in reduced appetite following ketamine or esketamine treatment,secondary_summary,full_text_seen,abstract,Abstract,systematic review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Nutrition,journal-article,2025-08-21,2296-861X,,Frontiers Media SA,low,alias,label,needs_external_id_lookup,broad_category_needs_external_id_lookup,{},{},eng,,TRD | antidepressants | appetite | depression | ketamine | mood disorders,"CRD42024510640, CRD42024588790",,,ErratumIn PMID:41070014 Front Nutr. 2025 Sep 24;12:1699569. doi: 10.3389/fnut.2025.1699569.,true,10.3389/fnut.2025.1699569,
normalized,compound and graph entity matched local registry,Ketamine,,Depression,Ketamine,Depression,ketamine,,depressive symptoms,depressive symptoms,depressive symptoms,therapeutic_indication,Depression,indication,True,10.3389/fnut.2025.1616859,Appetite measures as correlates of clinical response in mood disorders treated with ketamine: systematic review,compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Jakub Słupski; Agnieszka Mechlińska; Adam Włodarczyk; Aleksander Kwaśny; Joanna Szarmach; Anita Słupska; Wieslaw Jerzy Cubała,2025,systematic_review,doi,systematic_review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"The data presented suggest that in patients with treatment-resistant mood disorders, ketamine may contribute to the improvement of depressive symptoms, including those related to appetite, or may exhibit neutral effects on food consumption desire.",secondary_summary,full_text_seen,abstract,Abstract,systematic review,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Nutrition,journal-article,2025-08-21,2296-861X,,Frontiers Media SA,low,label,alias,needs_external_id_lookup,broad_category_needs_external_id_lookup,{},{},eng,,TRD | antidepressants | appetite | depression | ketamine | mood disorders,"CRD42024510640, CRD42024588790",,,ErratumIn PMID:41070014 Front Nutr. 2025 Sep 24;12:1699569. doi: 10.3389/fnut.2025.1699569.,true,10.3389/fnut.2025.1699569,
normalized,compound and graph entity matched local registry,Psilocybin,,Substance use disorder,Psilocybin,Substance use disorder,Psilocybin,,substance use disorders,substance use disorders,substance use disorders,therapeutic_indication,Substance use disorder,indication,True,10.3389/fphar.2022.905753,"Psychedelic Therapies at the Crossroads of Trauma and Substance Use: Historical Perspectives and Future Directions, Taking a Lead From New Mexico",compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Snehal R. Bhatt; Maya Armstrong; Tassy Parker; Marcello Maviglia; Rebecca Kass; Lawrence Leeman; Paul Romo; Douglas Ziedonis,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"Psilocybin, administered within a psychotherapeutic framework, has shown promise in the treatment of a variety of substance use disorders.",secondary_summary,full_text_seen,text,C006,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2022-06-27,1663-9812,,Frontiers Media SA,low,label,fuzzy_high_confidence,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,,AI/AN health | PTSD | adverse childhood experiences | psychedelics | social determinants of health | substance use,,,,,,,
normalized,compound and graph entity matched local registry,Psilocybin,,Alcohol use disorder,Psilocybin,Alcohol use disorder,Psilocybin,,alcohol use disorder,alcohol use disorder,alcohol use disorder,therapeutic_indication,Alcohol use disorder,indication,True,10.3389/fphar.2022.905753,"Psychedelic Therapies at the Crossroads of Trauma and Substance Use: Historical Perspectives and Future Directions, Taking a Lead From New Mexico",compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Snehal R. Bhatt; Maya Armstrong; Tassy Parker; Marcello Maviglia; Rebecca Kass; Lawrence Leeman; Paul Romo; Douglas Ziedonis,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,Emerging data for psilocybin therapy also suggest a therapeutic role for individuals with alcohol use disorder.,secondary_summary,full_text_seen,text,C006,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2022-06-27,1663-9812,,Frontiers Media SA,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,,AI/AN health | PTSD | adverse childhood experiences | psychedelics | social determinants of health | substance use,,,,,,,
normalized,compound and graph entity matched local registry,Ibogaine,,Opioid use disorder,Ibogaine,Opioid use disorder,ibogaine,,opioid use disorder,opioid use disorder,opioid use disorder,therapeutic_indication,Opioid use disorder,indication,True,10.3389/fphar.2022.905753,"Psychedelic Therapies at the Crossroads of Trauma and Substance Use: Historical Perspectives and Future Directions, Taking a Lead From New Mexico",compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Snehal R. Bhatt; Maya Armstrong; Tassy Parker; Marcello Maviglia; Rebecca Kass; Lawrence Leeman; Paul Romo; Douglas Ziedonis,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In naturalistic studies, ibogaine has been reported as a specific treatment for opioid use disorder (Brown et al., 2019)",secondary_summary,full_text_seen,text,C006,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2022-06-27,1663-9812,,Frontiers Media SA,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,,AI/AN health | PTSD | adverse childhood experiences | psychedelics | social determinants of health | substance use,,,,,,,
normalized,compound and graph entity matched local registry,LSD,,Alcohol use disorder,LSD,Alcohol use disorder,LSD,,alcohol use disorder,alcohol use disorder,alcohol use disorder,therapeutic_indication,Alcohol use disorder,indication,True,10.3389/fphar.2022.905753,"Psychedelic Therapies at the Crossroads of Trauma and Substance Use: Historical Perspectives and Future Directions, Taking a Lead From New Mexico",compound_disorder,,,secondary literature coverage,,unclear,,,,unknown,Snehal R. Bhatt; Maya Armstrong; Tassy Parker; Marcello Maviglia; Rebecca Kass; Lawrence Leeman; Paul Romo; Douglas Ziedonis,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"In the 1960s and 1970s, LSD was extensively studied as a treatment for alcohol use disorder, and a meta-analysis of six randomized controlled trials including 536 subjects demonstrated a beneficial effect (Krebs and Johansen, 2012).",secondary_summary,full_text_seen,text,C006,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2022-06-27,1663-9812,,Frontiers Media SA,low,label,label,needs_external_id_lookup,needs_external_id_lookup,{},{},eng,,AI/AN health | PTSD | adverse childhood experiences | psychedelics | social determinants of health | substance use,,,,,,,
